EmployeeID,Age,Gender,Department,MonthlyIncome,YearsAtCompany,OverTime,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,Attrition
7674,,Male,HR,,0.05,No,2.0,2,0.4,No
7675,,Female,Sales,0.11359800830815614,0.25,No,4.0,2,0.4,Yes
7676,29.0,Male,HR,0.37304187418820417,0.0,Yes,2.0,2,0.2,Yes
7677,33.0,Male,Sales,0.033066564370187956,0.30000000000000004,No,3.0,4,0.2,Yes
7678,22.0,Female,IT,0.20326275991951875,0.0,No,2.0,1,0.4,No
7679,29.0,Female,Sales,0.1049062403855685,0.1,Yes,1.0,2,0.2,Yes
7680,27.0,Male,Finance,0.5085057548205714,0.2,Yes,1.0,2,0.4,No
7681,39.0,Female,HR,0.0,0.25,No,3.0,3,0.1,No
7682,28.0,Male,Finance,0.3533618167236721,0.1,No,3.0,1,0.7000000000000001,No
7683,33.0,Female,Sales,0.0,0.30000000000000004,Yes,2.0,2,0.4,No
7684,47.0,Male,IT,0.1897668335420885,0.65,No,2.0,2,0.30000000000000004,No
7685,42.0,Male,Sales,,0.5,Yes,1.0,1,0.2,No
7686,42.0,Female,Finance,,0.5,Yes,2.0,2,0.2,No
7687,,Male,IT,0.2590293591752089,0.15000000000000002,No,1.0,4,0.2,No
7688,39.0,Male,Sales,0.015959795424206447,0.6000000000000001,Yes,1.0,3,0.2,No
7689,33.0,Male,HR,0.018099267919369444,0.1,No,2.0,1,0.30000000000000004,No
7690,33.0,Female,HR,0.25378752283326916,0.35000000000000003,No,3.0,3,0.1,No
7691,38.0,Male,Finance,0.14631829223237608,0.4,No,4.0,1,0.2,Yes
7692,30.0,Male,Sales,0.11117919433799289,0.25,Yes,1.0,2,0.1,No
7693,46.0,Male,Operations,0.2238838248413096,0.65,No,2.0,3,0.0,No
7694,33.0,Male,IT,,0.30000000000000004,No,3.0,3,0.1,No
7695,39.0,Male,HR,0.14877057568802315,0.30000000000000004,No,4.0,3,0.2,No
7696,46.0,Male,IT,0.08728584356619945,0.55,No,3.0,4,0.2,Yes
7697,43.0,Male,Sales,0.1376896014170465,0.35000000000000003,Yes,3.0,2,0.1,No
7698,23.0,Male,Finance,0.09771545015814331,0.0,No,,3,0.2,No
7699,38.0,Female,Sales,0.037892606719385435,0.4,No,2.0,4,0.1,No
7700,41.0,Female,HR,0.09619001399281951,0.5,No,3.0,2,0.30000000000000004,No
7701,42.0,Female,Sales,0.20617975430823082,0.5,Yes,3.0,2,0.0,No
7702,26.0,Male,Finance,0.3599334214696452,0.0,Yes,2.0,2,0.30000000000000004,No
7703,29.0,Female,Operations,0.3154511879736415,0.1,Yes,2.0,3,0.30000000000000004,No
7704,42.0,Male,IT,0.3173975672833205,0.4,Yes,1.0,2,0.5,No
7705,,Female,Finance,0.43350964886647864,0.0,Yes,2.0,1,0.2,No
7706,32.0,Male,Sales,0.038780835372611955,0.15000000000000002,Yes,2.0,3,0.0,No
7707,47.0,Male,Sales,0.1955158613178996,0.6000000000000001,Yes,,3,0.2,No
7708,,Male,IT,0.1766931375969168,0.4,No,3.0,4,0.2,No
7709,,Male,Operations,0.0,0.05,No,1.0,3,0.30000000000000004,No
7710,27.0,Female,HR,0.1010791334492751,0.0,Yes,2.0,2,0.30000000000000004,Yes
7711,37.0,Female,IT,0.3017621684107273,0.30000000000000004,No,2.0,4,0.4,No
7712,24.0,Female,Finance,0.045147761341971904,0.05,No,1.0,3,0.30000000000000004,No
7713,33.0,Female,Finance,0.1751818615985284,0.35000000000000003,Yes,3.0,1,0.2,No
7714,37.0,Male,Sales,0.0,0.35000000000000003,Yes,1.0,3,0.30000000000000004,Yes
7715,45.0,Male,HR,0.2300023042453468,0.4,Yes,2.0,2,0.30000000000000004,No
7716,40.0,Female,Finance,0.6361789690626098,0.30000000000000004,No,4.0,1,0.30000000000000004,No
7717,29.0,Female,Finance,0.2969026565760459,0.15000000000000002,Yes,1.0,2,0.2,Yes
7718,,Female,HR,0.19715200424290086,0.6000000000000001,Yes,1.0,1,0.1,No
7719,32.0,Male,Operations,0.2518025248864934,0.4,No,3.0,3,0.1,No
7720,25.0,Female,Sales,0.25725418915665904,0.0,No,,4,0.30000000000000004,Yes
7721,33.0,Female,Finance,0.21709209386388478,0.25,No,4.0,3,0.2,Yes
7722,46.0,Male,IT,0.19774673125419168,0.45,No,1.0,3,0.2,No
7723,36.0,Male,Operations,0.13196631939929998,0.25,Yes,3.0,3,0.0,No
7724,35.0,Male,IT,0.24335405437761554,0.2,No,1.0,4,0.2,No
7725,48.0,Female,IT,0.618565008682757,0.6000000000000001,No,4.0,3,0.1,No
7726,23.0,Male,IT,0.23647092595906166,0.0,Yes,3.0,2,0.30000000000000004,Yes
7727,24.0,Male,IT,0.0996811387863707,0.25,Yes,,3,0.2,No
7728,22.0,Male,Sales,0.0,0.0,Yes,2.0,1,0.2,No
7729,37.0,Female,Finance,0.5604465344278713,0.45,Yes,1.0,1,0.1,Yes
7730,36.0,Male,Operations,0.05854842841456337,0.25,No,1.0,3,0.1,No
7731,47.0,Male,IT,0.3342185583147857,0.8,Yes,1.0,1,0.1,No
7732,36.0,Female,Finance,0.2122003998316228,0.35000000000000003,No,3.0,2,0.1,No
7733,31.0,Female,Operations,0.0008547591677426358,0.30000000000000004,Yes,3.0,2,0.30000000000000004,Yes
7734,35.0,Male,Sales,0.14735327170657048,0.25,Yes,2.0,1,0.2,No
7735,35.0,Female,Sales,0.004161801791132402,0.4,Yes,2.0,2,0.1,No
7736,22.0,Female,IT,0.2974291573284657,0.0,No,3.0,3,0.4,No
7737,56.0,Male,Sales,0.13508155612510891,0.8,No,4.0,1,0.30000000000000004,Yes
7738,39.0,Male,HR,0.19904946661225736,0.30000000000000004,No,3.0,4,0.0,Yes
7739,36.0,Male,Finance,0.28636877966394064,0.30000000000000004,No,4.0,3,0.30000000000000004,No
7740,39.0,Male,Sales,0.15673631323319087,0.35000000000000003,No,1.0,4,0.0,Yes
7741,40.0,Male,Sales,0.0,0.5,Yes,1.0,2,0.0,No
7742,33.0,Female,Sales,0.0,0.25,No,4.0,1,0.2,No
7743,29.0,Male,Sales,0.15913453059690247,0.0,No,3.0,1,0.2,Yes
7744,39.0,Female,IT,0.25729152050585263,0.45,No,2.0,4,0.1,No
7745,38.0,Male,Finance,0.22474630773647158,0.5,No,,3,0.2,No
7746,28.0,Female,Sales,0.0,0.0,Yes,3.0,3,0.2,No
7747,46.0,Male,HR,0.0,0.75,Yes,1.0,3,0.30000000000000004,No
7748,37.0,Female,HR,0.13538921793398012,0.5,No,,1,0.0,Yes
7749,40.0,Female,IT,,0.35000000000000003,No,3.0,4,0.30000000000000004,No
7750,,Female,Finance,0.3097240440921853,0.45,No,2.0,2,0.4,Yes
7751,35.0,Male,Operations,,0.4,No,3.0,3,0.1,Yes
7752,37.0,Female,HR,0.12559166970252061,0.2,No,,3,0.0,No
7753,41.0,Female,Finance,0.7274322339465544,0.4,No,3.0,1,0.2,Yes
7754,29.0,Female,Sales,0.16434933389287448,0.0,No,4.0,2,0.30000000000000004,No
7755,35.0,Male,IT,0.08749824607023188,0.30000000000000004,No,,3,0.1,No
7756,36.0,Female,Operations,0.1841993133606324,0.45,No,3.0,3,0.30000000000000004,Yes
7757,27.0,Male,HR,0.17152338937755768,0.15000000000000002,Yes,1.0,1,0.1,No
7758,53.0,Female,Sales,0.0,0.8500000000000001,No,1.0,3,0.1,No
7759,23.0,Female,IT,0.34897860141318465,0.0,Yes,2.0,2,0.2,No
7760,24.0,Male,IT,0.10538124962185919,0.05,No,3.0,3,0.7000000000000001,No
7761,45.0,Male,HR,0.0,0.45,No,3.0,3,0.1,No
7762,40.0,Male,HR,0.13852891312995047,0.4,No,4.0,4,0.1,No
7763,26.0,Female,Sales,0.06771906743715139,0.0,No,3.0,4,0.30000000000000004,Yes
7764,39.0,Male,IT,0.23155348616873522,0.4,No,1.0,4,0.1,Yes
7765,,Male,Sales,0.0,0.55,No,4.0,2,0.4,No
7766,34.0,Female,IT,0.13514720780817352,0.25,No,1.0,3,0.30000000000000004,No
7767,55.0,Male,Sales,,1.0,Yes,2.0,2,0.2,No
7768,22.0,Male,Sales,0.12834002937591,0.15000000000000002,Yes,1.0,3,0.4,No
7769,40.0,Female,Finance,0.16227036392916322,0.55,No,4.0,3,0.2,Yes
7770,44.0,Male,IT,0.0,0.7000000000000001,No,2.0,3,0.4,No
7771,,Male,Sales,0.0,0.6000000000000001,No,2.0,3,0.30000000000000004,No
7772,33.0,Male,IT,0.25601066904214204,0.25,No,2.0,2,0.6000000000000001,Yes
7773,32.0,Female,IT,0.13409420630333396,0.2,Yes,,2,0.0,Yes
7774,38.0,Female,Sales,0.0,0.4,Yes,1.0,1,0.1,No
7775,,Male,Operations,0.09679375201943291,0.45,No,1.0,2,0.1,Yes
7776,39.0,Male,Sales,0.0688132621548942,0.30000000000000004,No,4.0,2,0.4,No
7777,,Male,Finance,,0.55,No,4.0,1,0.0,No
7778,26.0,Female,Finance,,0.0,No,4.0,1,0.5,Yes
7779,33.0,Male,Operations,0.1889905989364427,0.25,No,2.0,3,0.30000000000000004,No
7780,27.0,Female,Finance,0.29417103164539854,0.0,No,1.0,4,0.4,Yes
7781,31.0,Male,Finance,,0.2,No,1.0,3,0.30000000000000004,No
7782,43.0,Female,Operations,0.30684566834057,0.5,Yes,1.0,2,0.2,No
7783,35.0,Female,IT,0.3463937273035052,0.25,No,,3,0.1,No
7784,55.0,Female,IT,0.5476560418214094,0.65,No,4.0,3,0.1,No
7785,36.0,Male,Sales,0.14797503176382903,0.2,Yes,2.0,3,0.0,Yes
7786,35.0,Female,IT,0.1547191330888344,0.35000000000000003,No,4.0,2,0.30000000000000004,No
7787,35.0,Male,HR,0.012274290157267942,0.25,No,2.0,3,0.1,No
7788,29.0,Male,Finance,0.5064345085842794,0.2,No,3.0,3,0.30000000000000004,Yes
7789,34.0,Male,Finance,0.18781787965660318,0.30000000000000004,No,2.0,4,0.1,No
7790,,Female,Operations,0.29488032728007657,0.5,No,,3,0.4,No
7791,35.0,Female,IT,0.11432403868557611,0.35000000000000003,No,3.0,4,0.0,No
7792,28.0,Female,HR,0.17367573475175296,0.05,No,,1,0.2,No
7793,27.0,Female,IT,0.06800741992747422,0.15000000000000002,Yes,1.0,2,0.1,No
7794,31.0,Male,Sales,0.1675920121211028,0.15000000000000002,Yes,,2,0.30000000000000004,No
7795,35.0,Female,Sales,0.0,0.55,Yes,1.0,2,0.1,No
7796,44.0,Female,Finance,0.38388727477289025,0.4,No,1.0,4,0.0,No
7797,24.0,Female,IT,0.2011503204703235,0.0,Yes,2.0,2,0.2,No
7798,32.0,Male,Sales,0.08903269325087826,0.2,Yes,,1,0.0,No
7799,36.0,Female,Finance,,0.2,No,2.0,3,0.2,No
7800,22.0,Female,IT,0.16694708088158633,0.05,Yes,2.0,3,0.4,Yes
7801,28.0,Female,Finance,0.362589096414002,0.1,No,3.0,4,0.2,Yes
7802,29.0,Male,Finance,0.15408964930415653,0.0,Yes,2.0,3,0.30000000000000004,Yes
7803,28.0,Female,Operations,0.03748324916615925,0.2,Yes,1.0,1,0.2,No
7804,36.0,Female,Sales,0.03569778084438363,0.25,No,2.0,3,0.5,No
7805,33.0,Male,Sales,0.03118841131938005,0.25,Yes,3.0,1,0.0,Yes
7806,,Male,Sales,0.0,0.25,Yes,1.0,2,0.4,No
7807,38.0,Male,Sales,0.18431259469611644,0.35000000000000003,No,3.0,2,0.4,No
7808,48.0,Female,Operations,0.13285840991623615,0.6000000000000001,No,4.0,4,0.30000000000000004,No
7809,48.0,Male,IT,0.1966988789009651,0.8500000000000001,No,1.0,4,0.30000000000000004,No
7810,22.0,Male,Finance,0.09544724887265765,0.0,No,3.0,1,0.2,Yes
7811,39.0,Female,Sales,0.31724824188654616,0.25,Yes,,3,0.4,No
7812,33.0,Female,Finance,0.7721011241885258,0.15000000000000002,No,4.0,2,0.1,No
7813,,Male,IT,0.11115988501944452,0.5,No,2.0,3,0.1,No
7814,31.0,Male,HR,0.28656187284942464,0.15000000000000002,No,2.0,4,0.30000000000000004,No
7815,35.0,Female,HR,0.11691020008315883,0.30000000000000004,No,2.0,3,0.30000000000000004,No
7816,36.0,Female,HR,0.3351801623784962,0.30000000000000004,Yes,3.0,1,0.4,No
7817,,Male,HR,0.1720112714928806,0.25,No,3.0,4,0.0,No
7818,27.0,Female,Finance,0.35267440498334895,0.1,Yes,1.0,2,0.1,Yes
7819,31.0,Male,Sales,0.0,0.25,No,3.0,4,0.2,No
7820,36.0,Female,Sales,0.0,0.45,Yes,1.0,3,0.2,No
7821,39.0,Male,Sales,0.07961489495087065,0.45,Yes,1.0,3,0.0,No
7822,41.0,Male,Sales,0.1002539819033067,0.4,No,3.0,3,0.30000000000000004,No
7823,,Male,Finance,0.11575679012186751,0.25,No,,4,0.2,No
7824,37.0,Male,HR,0.034915109799221744,0.6000000000000001,No,4.0,4,0.30000000000000004,No
7825,42.0,Female,IT,0.3172057613857397,0.55,No,3.0,3,0.1,No
7826,44.0,Female,Operations,0.0,0.55,No,4.0,4,0.30000000000000004,No
7827,34.0,Female,IT,0.2523702188518164,0.15000000000000002,No,,4,0.5,Yes
7828,,Male,Sales,0.22066174321953275,0.30000000000000004,Yes,1.0,3,0.30000000000000004,Yes
7829,,Male,HR,0.17834987712836964,0.4,No,4.0,1,0.4,No
7830,25.0,Male,Operations,0.2277263792324417,0.1,No,4.0,1,0.30000000000000004,No
7831,33.0,Male,Finance,0.0,0.25,No,4.0,3,0.2,No
7832,40.0,Female,Sales,0.0,0.7000000000000001,Yes,1.0,1,0.2,No
7833,40.0,Male,HR,,0.5,No,4.0,1,0.30000000000000004,No
7834,32.0,Female,HR,0.05159964831294489,0.35000000000000003,No,1.0,2,0.30000000000000004,Yes
7835,36.0,Female,Finance,0.5625795704835184,0.35000000000000003,No,3.0,4,0.30000000000000004,No
7836,28.0,Male,Operations,0.09372485765814009,0.1,No,2.0,3,0.30000000000000004,No
7837,40.0,Female,Finance,,0.5,No,,3,0.0,No
7838,34.0,Male,Operations,0.25322883988326866,0.25,No,2.0,4,0.30000000000000004,Yes
7839,32.0,Male,Sales,,0.2,Yes,2.0,2,0.4,No
7840,32.0,Female,Sales,0.12143759163880768,0.25,No,3.0,1,0.4,Yes
7841,,Male,Finance,0.18720384332676393,0.2,Yes,1.0,2,0.0,Yes
7842,31.0,Male,HR,0.0,0.2,No,3.0,4,0.2,No
7843,40.0,Female,IT,0.09486668202830228,0.45,Yes,2.0,2,0.0,No
7844,31.0,Male,Operations,0.10484316327831034,0.30000000000000004,No,3.0,3,0.1,No
7845,47.0,Female,Operations,0.14775361824447403,0.55,No,1.0,4,0.1,No
7846,46.0,Male,Sales,0.19741203639935284,0.4,Yes,1.0,1,0.30000000000000004,Yes
7847,27.0,Male,HR,0.13997196286946773,0.05,No,1.0,4,0.30000000000000004,No
7848,35.0,Female,IT,0.3065701887292796,0.35000000000000003,No,,2,0.1,Yes
7849,29.0,Female,Operations,0.2002711028324196,0.25,No,,3,0.1,Yes
7850,32.0,Male,IT,0.05940576215811244,0.15000000000000002,No,2.0,2,0.0,Yes
7851,51.0,Male,Sales,0.07923771959522519,0.75,Yes,1.0,1,0.2,No
7852,32.0,Female,HR,0.14556394152108515,0.35000000000000003,No,3.0,3,0.30000000000000004,No
7853,37.0,Male,Finance,0.4716481275753804,0.45,Yes,1.0,1,0.2,No
7854,39.0,Female,Sales,0.0,0.30000000000000004,No,1.0,4,0.2,No
7855,26.0,Female,IT,0.0,0.0,Yes,1.0,2,0.2,Yes
7856,,Female,HR,0.15141852690496088,0.15000000000000002,No,3.0,3,0.2,No
7857,25.0,Female,Operations,0.23032670079695988,0.2,Yes,3.0,1,0.2,No
7858,27.0,Female,Sales,0.056454010996013326,0.1,Yes,1.0,1,0.1,Yes
7859,22.0,Female,Sales,0.08048381428554874,0.0,No,4.0,4,0.30000000000000004,Yes
7860,39.0,Female,Sales,0.17904887445982182,0.25,No,1.0,3,0.2,No
7861,,Female,IT,0.1608376124928717,0.65,No,2.0,2,0.0,No
7862,36.0,Male,IT,0.18866877696063605,0.25,No,1.0,3,0.2,No
7863,23.0,Male,Finance,0.3489386954881846,0.0,Yes,3.0,1,0.30000000000000004,No
7864,29.0,Female,HR,0.0,0.0,No,,2,0.4,Yes
7865,31.0,Female,Finance,0.30731939028895755,0.15000000000000002,No,2.0,4,0.0,No
7866,26.0,Male,Sales,0.0698521034927983,0.0,Yes,1.0,2,0.2,No
7867,41.0,Male,IT,,0.55,No,3.0,2,0.0,No
7868,41.0,Female,Sales,,0.35000000000000003,Yes,1.0,2,0.1,No
7869,25.0,Female,IT,0.26260801954617957,0.0,Yes,1.0,2,0.2,Yes
7870,40.0,Male,IT,0.37361471730514,0.45,No,4.0,3,0.4,No
7871,47.0,Female,Finance,0.18376292276143863,0.55,No,2.0,1,0.2,No
7872,50.0,Female,Sales,0.2366254005074489,0.9,No,,4,0.30000000000000004,No
7873,,Female,IT,0.504184329329439,0.9500000000000001,Yes,1.0,1,0.4,Yes
7874,27.0,Female,Finance,0.329487775270427,0.1,Yes,1.0,2,0.2,No
7875,57.0,Male,Sales,0.014742021067753852,0.9,Yes,3.0,3,0.2,No
7876,32.0,Female,IT,0.4830599348374864,0.0,No,4.0,3,0.2,Yes
7877,30.0,Female,Finance,0.47808327980361137,0.30000000000000004,No,3.0,4,0.2,No
7878,37.0,Female,Operations,0.19182778147515472,0.4,No,2.0,4,0.0,Yes
7879,30.0,Male,Finance,0.5918409118117676,0.15000000000000002,No,3.0,3,0.0,No
7880,38.0,Male,IT,0.43577141371244815,0.45,No,2.0,2,0.2,No
7881,24.0,Male,Sales,0.0382800803782567,0.1,Yes,2.0,1,0.30000000000000004,No
7882,33.0,Male,Finance,0.3795207942051448,0.2,No,3.0,4,0.30000000000000004,Yes
7883,45.0,Female,IT,0.3208114548026781,0.6000000000000001,No,4.0,2,0.2,No
7884,34.0,Female,IT,0.23615039127115817,0.4,No,3.0,2,0.1,Yes
7885,36.0,Female,IT,0.016858322380658763,0.35000000000000003,Yes,3.0,1,0.30000000000000004,No
7886,38.0,Female,IT,0.0867747902686184,0.35000000000000003,No,1.0,1,0.2,No
7887,44.0,Male,HR,0.0,0.55,No,,2,0.4,No
7888,22.0,Female,Finance,0.423529305752761,0.1,No,3.0,4,0.30000000000000004,No
7889,39.0,Female,HR,0.0,0.5,No,1.0,4,0.2,No
7890,32.0,Female,Sales,,0.1,No,,4,0.2,No
7891,36.0,Female,Sales,0.28947371808652383,0.4,Yes,,3,0.1,No
7892,43.0,Female,Sales,0.24265248247035692,0.55,Yes,,1,0.2,Yes
7893,25.0,Female,Finance,0.0035554891887125684,0.15000000000000002,No,1.0,4,0.30000000000000004,Yes
7894,26.0,Male,IT,0.03418521755809206,0.1,No,,2,0.1,Yes
7895,22.0,Female,Finance,0.19475121230338294,0.0,Yes,1.0,1,0.30000000000000004,No
7896,30.0,Female,Sales,0.0,0.05,Yes,3.0,1,0.0,Yes
7897,45.0,Male,IT,0.0,0.5,Yes,1.0,2,0.4,No
7898,34.0,Female,IT,0.23003706101873383,0.4,No,3.0,2,0.1,No
7899,24.0,Female,HR,0.21949546037920936,0.05,No,4.0,4,0.4,No
7900,31.0,Female,HR,,0.2,No,4.0,3,0.30000000000000004,No
7901,23.0,Female,HR,0.06764955389037713,0.15000000000000002,No,4.0,3,0.1,No
7902,25.0,Female,IT,0.1897101928743466,0.15000000000000002,Yes,3.0,3,0.4,No
7903,38.0,Male,HR,0.17451504646465693,0.30000000000000004,No,3.0,4,0.2,No
7904,25.0,Male,Sales,0.06466819510650379,0.15000000000000002,No,3.0,4,0.4,No
7905,43.0,Female,HR,,0.35000000000000003,Yes,2.0,2,0.1,No
7906,34.0,Female,Sales,0.12709779654929604,0.30000000000000004,Yes,3.0,3,0.2,No
7907,35.0,Female,Finance,0.2668766662332797,0.35000000000000003,No,4.0,3,0.2,No
7908,32.0,Male,Finance,9.139744112912629e-05,0.35000000000000003,No,3.0,3,0.1,No
7909,41.0,Male,IT,0.4632743197648898,0.5,Yes,2.0,1,0.30000000000000004,No
7910,41.0,Female,Finance,0.21104827715823465,0.45,No,3.0,2,0.2,No
7911,,Male,IT,,0.35000000000000003,Yes,3.0,1,0.1,No
7912,39.0,Female,Finance,0.0,0.65,No,1.0,3,0.2,No
7913,33.0,Female,Finance,0.33265579080026825,0.25,No,1.0,3,0.2,No
7914,,Female,IT,0.2471991833445542,0.45,No,4.0,3,0.1,Yes
7915,,Male,HR,,0.0,No,3.0,2,0.30000000000000004,No
7916,35.0,Female,IT,0.6972659292223364,0.2,Yes,1.0,2,0.1,No
7917,32.0,Female,IT,0.1342203605178502,0.30000000000000004,Yes,3.0,2,0.1,No
7918,31.0,Male,HR,0.2343713593888987,0.05,No,4.0,3,0.0,No
7919,29.0,Male,Operations,0.2543114490098826,0.2,No,1.0,3,0.30000000000000004,Yes
7920,38.0,Male,HR,0.04136828405809789,0.30000000000000004,No,1.0,3,0.5,No
7921,45.0,Male,Finance,0.4798932065955483,0.45,No,,2,0.30000000000000004,No
7922,44.0,Female,Sales,,0.45,Yes,2.0,1,0.0,No
7923,24.0,Female,Sales,0.17863951690659569,0.2,Yes,1.0,2,0.5,No
7924,45.0,Female,Operations,0.4578960309052081,0.6000000000000001,No,4.0,1,0.0,No
7925,32.0,Female,Sales,0.09470834561620539,0.15000000000000002,No,2.0,2,0.2,No
7926,39.0,Female,Sales,0.04466760295406824,0.5,No,2.0,3,0.1,No
7927,27.0,Male,Operations,0.3291221855059106,0.2,No,4.0,2,0.1,No
7928,,Female,IT,0.44745870058584464,0.30000000000000004,No,3.0,3,0.6000000000000001,No
7929,37.0,Female,Sales,0.0,0.45,Yes,1.0,1,0.30000000000000004,Yes
7930,23.0,Female,Sales,0.02475969553066515,0.1,Yes,1.0,2,0.1,No
7931,39.0,Female,Sales,0.15548893125496416,0.5,Yes,1.0,2,0.0,No
7932,45.0,Female,Operations,0.1615237369452916,0.5,No,4.0,3,0.30000000000000004,No
7933,,Female,IT,0.08429161190329382,0.15000000000000002,No,2.0,3,0.2,No
7934,45.0,Female,Finance,0.43213868724954213,0.4,No,,3,0.2,No
7935,33.0,Male,Operations,,0.2,No,3.0,2,0.30000000000000004,No
7936,41.0,Female,HR,0.08568317012668203,0.4,No,,1,0.1,Yes
7937,22.0,Female,Sales,0.08434439070732608,0.0,Yes,2.0,2,0.2,No
7938,54.0,Male,IT,0.1426456598444698,0.75,No,2.0,3,0.30000000000000004,Yes
7939,46.0,Male,Sales,0.0,0.75,Yes,1.0,2,0.1,No
7940,32.0,Female,Operations,0.10983526576702407,0.2,No,4.0,4,0.1,Yes
7941,,Male,HR,0.13824570979124046,0.0,Yes,1.0,2,0.1,No
7942,37.0,Male,IT,0.0038477035427450512,0.15000000000000002,Yes,2.0,2,0.30000000000000004,No
7943,,Female,IT,0.16621203948884372,0.2,No,4.0,4,0.5,No
7944,38.0,Female,Sales,0.0874132850686189,0.25,No,2.0,4,0.1,Yes
7945,38.0,Female,Sales,0.2156451822606577,0.30000000000000004,No,2.0,4,0.4,No
7946,27.0,Male,IT,0.18342436604288986,0.15000000000000002,Yes,,3,0.1,No
7947,43.0,Male,IT,0.03925198274519298,0.5,No,3.0,2,0.0,Yes
7948,41.0,Male,Sales,0.052947438747623365,0.6000000000000001,No,2.0,2,0.1,No
7949,42.0,Male,Sales,0.011597176720170688,0.55,No,3.0,2,0.2,No
7950,35.0,Male,IT,0.317008806336546,0.30000000000000004,No,4.0,4,0.2,No
7951,23.0,Female,HR,0.08523004478474616,0.1,No,2.0,3,0.2,No
7952,42.0,Female,Sales,0.0,0.6000000000000001,Yes,1.0,2,0.5,No
7953,32.0,Male,Finance,1.0000000000000002,0.15000000000000002,No,2.0,2,0.30000000000000004,No
7954,23.0,Male,Operations,0.20037923501629068,0.1,No,,4,0.30000000000000004,Yes
7955,45.0,Female,Finance,0.35076921888657314,0.55,No,4.0,4,0.30000000000000004,No
7956,51.0,Female,Sales,0.0,0.7000000000000001,Yes,3.0,1,0.4,No
7957,34.0,Male,Finance,0.0707493431613474,0.30000000000000004,Yes,1.0,1,0.1,No
7958,52.0,Female,Operations,0.16720067659852195,0.7000000000000001,No,4.0,3,0.0,Yes
7959,35.0,Male,HR,0.17200354776546128,0.25,No,4.0,2,0.30000000000000004,Yes
7960,,Male,IT,0.34017097757930664,0.30000000000000004,No,3.0,3,0.1,No
7961,29.0,Male,HR,0.15929415429690258,0.0,Yes,2.0,3,0.30000000000000004,No
7962,,Female,Sales,0.0,0.5,Yes,3.0,3,0.30000000000000004,No
7963,28.0,Male,Finance,0.0,0.2,No,4.0,2,0.2,No
7964,40.0,Male,HR,0.1158275909565451,0.4,Yes,3.0,1,0.2,No
7965,30.0,Male,Finance,0.23846236034535356,0.25,No,1.0,3,0.2,No
7966,31.0,Female,IT,0.036676119650836,0.25,No,3.0,2,0.2,No
7967,43.0,Male,IT,0.35962575966077387,0.35000000000000003,No,4.0,1,0.2,No
7968,31.0,Male,HR,0.0,0.2,No,1.0,2,0.30000000000000004,Yes
7969,,Male,Sales,0.1487165095960878,0.25,Yes,1.0,2,0.2,No
7970,44.0,Male,Sales,0.0,0.55,Yes,2.0,2,0.0,No
7971,47.0,Female,Sales,0.09277226460975224,0.55,No,2.0,4,0.2,No
7972,40.0,Male,Operations,0.31247240376557456,0.4,Yes,1.0,1,0.1,No
7973,29.0,Male,Finance,0.2737919768494144,0.1,Yes,1.0,3,0.1,No
7974,30.0,Female,Sales,0.2730247532590912,0.05,Yes,1.0,1,0.30000000000000004,No
7975,35.0,Male,IT,0.5279759843568774,0.15000000000000002,No,4.0,3,0.1,Yes
7976,37.0,Male,IT,0.26834932359457125,0.4,No,4.0,3,0.30000000000000004,No
7977,27.0,Male,IT,,0.0,Yes,1.0,1,0.1,No
7978,40.0,Female,Finance,0.5258558211802629,0.5,No,1.0,3,0.2,Yes
7979,35.0,Female,IT,0.31581162858654505,0.25,Yes,1.0,3,0.1,No
7980,22.0,Female,HR,0.18501416660337494,0.0,Yes,1.0,1,0.2,No
7981,27.0,Female,Sales,0.016521052950013382,0.05,No,1.0,3,0.30000000000000004,No
7982,30.0,Female,HR,0.0,0.4,No,4.0,1,0.2,Yes
7983,34.0,Female,Finance,0.08417189412829368,0.25,No,4.0,2,0.2,No
7984,50.0,Female,Finance,0.7640452764901322,0.75,No,4.0,2,0.2,No
7985,36.0,Male,IT,0.28152342799619473,0.35000000000000003,Yes,3.0,2,0.1,No
7986,28.0,Male,IT,0.19376000061789828,0.0,Yes,,1,0.2,Yes
7987,36.0,Female,IT,0.4268633814221184,0.45,No,3.0,2,0.2,No
7988,32.0,Female,IT,0.11593958500412577,0.2,No,4.0,2,0.0,No
7989,37.0,Male,Sales,0.1447941433549555,0.2,Yes,2.0,1,0.5,No
7990,39.0,Female,Sales,0.08618006325732758,0.35000000000000003,Yes,2.0,1,0.30000000000000004,No
7991,,Male,HR,0.187947895734829,0.5,Yes,2.0,2,0.30000000000000004,No
7992,34.0,Male,HR,0.08542313797023021,0.35000000000000003,No,2.0,4,0.0,Yes
7993,48.0,Male,Sales,0.0,0.55,Yes,3.0,2,0.1,No
7994,42.0,Female,IT,0.1045985785766973,0.75,No,1.0,3,0.0,No
7995,29.0,Male,IT,0.11062179867589567,0.05,Yes,2.0,3,0.1,Yes
7996,52.0,Female,Finance,0.33415934307123724,0.8,No,1.0,3,0.30000000000000004,No
7997,37.0,Female,Sales,0.0,0.15000000000000002,No,4.0,3,0.1,No
7998,28.0,Female,Finance,0.10988289541944346,0.1,Yes,3.0,3,0.30000000000000004,No
7999,,Male,Sales,0.0929383247492685,0.65,No,2.0,4,0.1,No
